"individual_id","ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs2q01","cs2q03","cs2q04","cs2q05_a","cs2q05_b","cs2q06","cs2q07"
"0701080070106","07010800701",1,7,1,8,8,88,7,1,6,2,24,6,,24,4
"0701080070107","07010800701",1,7,1,8,8,88,7,1,7,2,35,7,,35,4
"0701080070108","07010800701",1,7,1,8,8,88,7,1,8,2,35,8,,29,3
"0701080070109","07010800701",1,7,1,8,8,88,7,1,9,2,24,6,,4,4
"0701080070110","07010800701",1,7,1,8,8,88,7,1,10,2,23,7,,23,4
"0701080070111","07010800701",1,7,1,8,8,88,7,1,11,1,44,1,,44,3
"0701100010201","07011000102",0,7,1,10,1,1,1,2,1,2,40,2,,40,2
"0701100010202","07011000102",0,7,1,10,1,1,1,2,2,2,27,7,,10,4
"0701100010203","07011000102",0,7,1,10,1,1,1,2,3,1,50,1,5,17,4
"0701100010204","07011000102",0,7,1,10,1,1,1,2,4,1,43,4,,9,4
"0701100010205","07011000102",0,7,1,10,1,1,1,2,5,1,38,8,,38,2
"0701100010206","07011000102",0,7,1,10,1,1,1,2,6,1,49,5,,12,4
"0701100010207","07011000102",0,7,1,10,1,1,1,2,7,1,53,9,,30,2
"0701110040101","07011100401",1,7,1,11,8,88,4,1,1,1,25,4,,1,4
"0701110040102","07011100401",1,7,1,11,8,88,4,1,2,1,40,9,,40,2
"0701110040103","07011100401",1,7,1,11,8,88,4,1,3,2,25,7,,25,4
"0701110040104","07011100401",1,7,1,11,8,88,4,1,4,1,26,6,,26,4
"0701110040105","07011100401",1,7,1,11,8,88,4,1,5,1,26,1,,26,4
"0701110040106","07011100401",1,7,1,11,8,88,4,1,6,1,30,3,11,30,5
"0701110040107","07011100401",1,7,1,11,8,88,4,1,7,1,22,2,11,22,4
"0701110040108","07011100401",1,7,1,11,8,88,4,1,8,2,34,2,,34,3
"0701110040109","07011100401",1,7,1,11,8,88,4,1,9,2,26,11,,26,3
"0701110040110","07011100401",1,7,1,11,8,88,4,1,10,1,30,9,,30,4
"0701120260501","07011202605",1,7,1,12,8,88,26,5,1,1,23,2,,23,4
"0701120260502","07011202605",1,7,1,12,8,88,26,5,2,1,63,3,,63,3
"0701120260503","07011202605",1,7,1,12,8,88,26,5,3,1,22,4,,3,4
"0701120260504","07011202605",1,7,1,12,8,88,26,5,4,1,25,6,,25,4
"0701120260505","07011202605",1,7,1,12,8,88,26,5,5,2,21,7,,21,4
"0701120260506","07011202605",1,7,1,12,8,88,26,5,6,1,52,9,,52,2
"0701120260507","07011202605",1,7,1,12,8,88,26,5,7,1,21,10,,1,4
"0702020010501","07020200105",0,7,2,2,1,1,1,5,1,1,31,6,,26,4
"0702020010502","07020200105",0,7,2,2,1,1,1,5,2,1,50,9,,25,4
"0702020010503","07020200105",0,7,2,2,1,1,1,5,3,2,38,2,,38,4
"0702020010504","07020200105",0,7,2,2,1,1,1,5,4,1,30,2,,30,4
"0702020010505","07020200105",0,7,2,2,1,1,1,5,5,1,55,11,,55,3
"0702020010506","07020200105",0,7,2,2,1,1,1,5,6,1,43,1,,43,4
"0702020010507","07020200105",0,7,2,2,1,1,1,5,7,2,30,7,,30,4
"0702020010508","07020200105",0,7,2,2,1,1,1,5,8,1,62,3,,62,3
"0702020010509","07020200105",0,7,2,2,1,1,1,5,9,1,42,4,,3,4
"0702020100101","07020201001",1,7,2,2,8,88,10,1,1,1,36,1,,36,3
"0702020100102","07020201001",1,7,2,2,8,88,10,1,2,1,34,4,,34,4
"0702020100103","07020201001",1,7,2,2,8,88,10,1,3,1,65,3,,65,1
"0702020100104","07020201001",1,7,2,2,8,88,10,1,4,1,40,11,,40,3
"0702020100105","07020201001",1,7,2,2,8,88,10,1,5,1,42,10,,42,3
"0702020100106","07020201001",1,7,2,2,8,88,10,1,6,2,23,2,,23,4
"0702020100107","07020201001",1,7,2,2,8,88,10,1,7,1,22,2,,22,4
"0702020100108","07020201001",1,7,2,2,8,88,10,1,8,2,22,7,,22,4
"0702020100109","07020201001",1,7,2,2,8,88,10,1,9,1,66,9,,66,1
"0702020100110","07020201001",1,7,2,2,8,88,10,1,10,1,23,6,,5,4
"0702050130201","07020501302",1,7,2,5,8,88,13,2,1,1,38,1,,38,3
"0702050130202","07020501302",1,7,2,5,8,88,13,2,2,1,42,6,,2,4
"0702050130203","07020501302",1,7,2,5,8,88,13,2,3,1,32,2,,32,4
"0702050130204","07020501302",1,7,2,5,8,88,13,2,4,1,51,4,,2,4
"0702050130205","07020501302",1,7,2,5,8,88,13,2,5,1,28,5,,28,4
"0702050130206","07020501302",1,7,2,5,8,88,13,2,6,2,28,7,,6,4
"0702050130207","07020501302",1,7,2,5,8,88,13,2,7,1,76,3,,76,3
"0702050130208","07020501302",1,7,2,5,8,88,13,2,8,2,42,2,,42,4
"0702050130209","07020501302",1,7,2,5,8,88,13,2,9,1,38,11,,38,3
"0702050130210","07020501302",1,7,2,5,8,88,13,2,10,1,68,11,,68,3
"0702050130211","07020501302",1,7,2,5,8,88,13,2,11,1,42,11,,42,4
"0702070100101","07020701001",1,7,2,7,8,88,10,1,1,1,34,1,,34,4
"0702070100102","07020701001",1,7,2,7,8,88,10,1,2,1,26,11,,26,4
"0702070100103","07020701001",1,7,2,7,8,88,10,1,3,1,40,3,,40,4
"0702070100104","07020701001",1,7,2,7,8,88,10,1,4,1,22,9,,22,4
"0702070100105","07020701001",1,7,2,7,8,88,10,1,5,2,20,2,,20,4
"0702070100106","07020701001",1,7,2,7,8,88,10,1,6,2,22,7,,22,4
"0702070100107","07020701001",1,7,2,7,8,88,10,1,7,2,22,6,,22,4
"0702070100108","07020701001",1,7,2,7,8,88,10,1,8,2,44,4,,4,4
"0702070100109","07020701001",1,7,2,7,8,88,10,1,9,2,23,5,,3,4
"0702070100110","07020701001",1,7,2,7,8,88,10,1,10,2,38,6,,38,4
"0702030140101","07021001401",1,7,2,10,8,88,14,1,1,1,51,1,,51,3
"0702030140102","07021001401",1,7,2,10,8,88,14,1,2,1,22,6,,4,4
"0702030140103","07021001401",1,7,2,10,8,88,14,1,3,2,20,7,,20,4
"0702030140104","07021001401",1,7,2,10,8,88,14,1,4,1,66,3,,66,2
"0702030140105","07021001401",1,7,2,10,8,88,14,1,5,1,30,4,,2,4
"0702030140106","07021001401",1,7,2,10,8,88,14,1,6,2,52,2,,52,4
"0702030140107","07021001401",1,7,2,10,8,88,14,1,7,1,28,2,,28,4
"0702030140108","07021001401",1,7,2,10,8,88,14,1,8,1,43,9,,43,4
"0702030140109","07021001401",1,7,2,10,8,88,14,1,9,1,36,5,,36,3
"0703020050101","07030200501",1,7,3,2,8,88,5,1,1,1,35,1,,35,4
"0703020050102","07030200501",1,7,3,2,8,88,5,1,2,2,32,2,,32,3
"0703020050103","07030200501",1,7,3,2,8,88,5,1,3,2,30,7,,20,4
"0703020050104","07030200501",1,7,3,2,8,88,5,1,4,2,25,11,1,4,4
"0703020050105","07030200501",1,7,3,2,8,88,5,1,5,1,28,4,,28,4
"0703020050106","07030200501",1,7,3,2,8,88,5,1,6,1,26,6,,26,4
"0703020050107","07030200501",1,7,3,2,8,88,5,1,7,1,40,3,,40,4
"0703020050108","07030200501",1,7,3,2,8,88,5,1,8,1,55,9,,55,1
"0703020050109","07030200501",1,7,3,2,8,88,5,1,9,1,25,5,,25,4
"0703020050110","07030200501",1,7,3,2,8,88,5,1,10,1,25,8,,25,4
"0703020050111","07030200501",1,7,3,2,8,88,5,1,11,1,30,10,,30,4
"0703040050101","07030400501",1,7,3,4,8,88,5,1,1,1,34,1,,4,4
"0703040050102","07030400501",1,7,3,4,8,88,5,1,2,1,25,6,,1,4
"0703040050103","07030400501",1,7,3,4,8,88,5,1,3,1,25,6,,1,4
"0703040050104","07030400501",1,7,3,4,8,88,5,1,4,1,23,6,,4,4
"0703040050105","07030400501",1,7,3,4,8,88,5,1,5,1,32,2,,2,4
"0703040050106","07030400501",1,7,3,4,8,88,5,1,6,1,35,3,,4,4
"0703040050107","07030400501",1,7,3,4,8,88,5,1,7,1,24,11,,2,4
"0703040050108","07030400501",1,7,3,4,8,88,5,1,8,2,36,2,,2,4
"0703040050109","07030400501",1,7,3,4,8,88,5,1,9,2,31,7,,4,4
"0703060020401","07030600204",1,7,3,6,8,88,2,4,1,1,45,1,,45,3
"0703060020402","07030600204",1,7,3,6,8,88,2,4,2,1,49,4,,29,4
"0703060020403","07030600204",1,7,3,6,8,88,2,4,3,1,56,9,,56,2
"0703060020404","07030600204",1,7,3,6,8,88,2,4,4,1,76,3,,76,2
"0703060020405","07030600204",1,7,3,6,8,88,2,4,5,1,30,6,,30,4
"0703060020406","07030600204",1,7,3,6,8,88,2,4,6,2,30,2,,30,4
"0703060020407","07030600204",1,7,3,6,8,88,2,4,7,2,26,11,,3,4
"0703060020408","07030600204",1,7,3,6,8,88,2,4,8,1,56,5,,28,4
"0703060020409","07030600204",1,7,3,6,8,88,2,4,9,1,45,10,,10,4
"0703060020410","07030600204",1,7,3,6,8,88,2,4,10,1,52,11,,52,2
"0703060020411","07030600204",1,7,3,6,8,88,2,4,11,2,38,2,,38,4
"0704010110301","07040101103",1,7,4,1,8,88,11,3,1,1,43,1,,43,2
"0704010110302","07040101103",1,7,4,1,8,88,11,3,2,1,44,6,,44,4
"0704010110303","07040101103",1,7,4,1,8,88,11,3,3,1,28,2,,28,4
"0704010110304","07040101103",1,7,4,1,8,88,11,3,4,1,26,6,,5,4
"0704010110305","07040101103",1,7,4,1,8,88,11,3,5,1,46,6,,3,4
"0704010110306","07040101103",1,7,4,1,8,88,11,3,6,2,32,1,,16,3
"0704010110307","07040101103",1,7,4,1,8,88,11,3,7,1,26,1,,26,4
"0704010110308","07040101103",1,7,4,1,8,88,11,3,8,1,34,9,,34,4
"0704010110309","07040101103",1,7,4,1,8,88,11,3,9,1,35,4,,35,4
"0704010110310","07040101103",1,7,4,1,8,88,11,3,10,1,42,5,,42,4
"0704010110311","07040101103",1,7,4,1,8,88,11,3,11,2,25,7,,25,4
"0704040090301","07040400903",1,7,4,4,8,88,9,3,1,1,42,1,,42,3
"0704040090302","07040400903",1,7,4,4,8,88,9,3,2,1,27,11,,27,4
"0704040090303","07040400903",1,7,4,4,8,88,9,3,3,1,42,11,,42,3
"0704040090304","07040400903",1,7,4,4,8,88,9,3,4,1,56,11,,56,3
"0704040090305","07040400903",1,7,4,4,8,88,9,3,5,1,50,11,,50,2
"0704040090306","07040400903",1,7,4,4,8,88,9,3,6,1,41,6,,1,4
"0704040090307","07040400903",1,7,4,4,8,88,9,3,7,1,35,6,,1,4
"0704040090308","07040400903",1,7,4,4,8,88,9,3,8,1,76,3,,76,1
"0704040090309","07040400903",1,7,4,4,8,88,9,3,9,1,50,9,,50,2
"0704040090310","07040400903",1,7,4,4,8,88,9,3,10,1,42,3,,42,2
"0704060190301","07040601903",1,7,4,6,8,88,19,3,1,1,44,1,,44,2
"0704060190302","07040601903",1,7,4,6,8,88,19,3,2,2,40,2,,32,2
"0704060190303","07040601903",1,7,4,6,8,88,19,3,3,1,26,6,,3,4
"0704060190304","07040601903",1,7,4,6,8,88,19,3,4,1,42,3,,42,2
"0704060190305","07040601903",1,7,4,6,8,88,19,3,5,1,46,10,,46,2
"0704060190306","07040601903",1,7,4,6,8,88,19,3,6,1,45,1,,45,1
"0704060190307","07040601903",1,7,4,6,8,88,19,3,7,1,29,9,,29,4
"0704060190308","07040601903",1,7,4,6,8,88,19,3,8,1,55,5,,55,4
"0704060190309","07040601903",1,7,4,6,8,88,19,3,9,1,37,2,,37,3
"0704060190310","07040601903",1,7,4,6,8,88,19,3,10,2,25,6,,5,4
"0704090110301","07040901103",1,7,4,9,8,88,11,3,1,1,52,1,,52,3
"0704090110302","07040901103",1,7,4,9,8,88,11,3,2,1,24,6,,3,4
"0704090110303","07040901103",1,7,4,9,8,88,11,3,3,1,34,8,,12,2
"0704090110304","07040901103",1,7,4,9,8,88,11,3,4,1,60,3,,28,2
"0704090110305","07040901103",1,7,4,9,8,88,11,3,5,1,53,9,,53,2
"0704090110306","07040901103",1,7,4,9,8,88,11,3,6,1,27,10,,11,2
"0704090110307","07040901103",1,7,4,9,8,88,11,3,7,1,25,2,11,25,4
"0704090110308","07040901103",1,7,4,9,8,88,11,3,8,2,26,2,,26,3
"0704090110309","07040901103",1,7,4,9,8,88,11,3,9,1,24,6,,2,4
"0704090110310","07040901103",1,7,4,9,8,88,11,3,10,1,30,9,,30,3
"0704090110311","07040901103",1,7,4,9,8,88,11,3,11,1,38,4,,3,4
"0704100010501","07041000105",0,7,4,10,1,1,1,5,1,1,45,1,,12,3
"0704100010502","07041000105",0,7,4,10,1,1,1,5,2,1,65,3,,65,3
"0704100010503","07041000105",0,7,4,10,1,1,1,5,3,1,60,8,,37,3
"0704100010504","07041000105",0,7,4,10,1,1,1,5,4,1,54,9,,20,3
"0704100010505","07041000105",0,7,4,10,1,1,1,5,5,1,39,10,,39,3
"0704120090801","07041200908",1,7,4,12,8,88,9,8,1,1,46,1,,46,3
"0704120090802","07041200908",1,7,4,12,8,88,9,8,2,1,64,3,,50,4
"0704120090803","07041200908",1,7,4,12,8,88,9,8,3,1,30,4,,4,4
"0704120090804","07041200908",1,7,4,12,8,88,9,8,4,1,26,6,,4,4
"0704120090805","07041200908",1,7,4,12,8,88,9,8,5,1,48,9,,48,1
"0704170020201","07041700202",1,7,4,17,8,88,2,2,1,1,45,1,,45,4
"0704170020202","07041700202",1,7,4,17,8,88,2,2,2,1,53,3,,53,4
"0704170020203","07041700202",1,7,4,17,8,88,2,2,3,1,28,5,,28,4
"0704170020204","07041700202",1,7,4,17,8,88,2,2,4,1,34,7,,34,4
"0704170020205","07041700202",1,7,4,17,8,88,2,2,5,1,32,9,,0,4
"0705010090701","07050100907",1,7,5,1,8,88,9,7,1,1,22,11,,22,4
"0705010090702","07050100907",1,7,5,1,8,88,9,7,2,2,22,7,,4,4
"0705010090703","07050100907",1,7,5,1,8,88,9,7,3,2,41,2,,41,1
"0705010090704","07050100907",1,7,5,1,8,88,9,7,4,1,50,3,,50,3
"0705010090705","07050100907",1,7,5,1,8,88,9,7,5,1,26,6,,2,4
"0705010090706","07050100907",1,7,5,1,8,88,9,7,6,1,32,9,,32,4
"0705010090707","07050100907",1,7,5,1,8,88,9,7,7,1,28,2,,28,4
"0705010090708","07050100907",1,7,5,1,8,88,9,7,8,1,25,4,,1,4
"0705010090709","07050100907",1,7,5,1,8,88,9,7,9,1,28,10,,28,3
"0705020170501","07050201705",1,7,5,2,8,88,17,5,1,1,35,1,,35,3
"0705020170502","07050201705",1,7,5,2,8,88,17,5,2,1,38,2,,38,3
"0705020170503","07050201705",1,7,5,2,8,88,17,5,3,1,36,9,,36,3
"0705020170504","07050201705",1,7,5,2,8,88,17,5,4,1,35,4,,2,4
"0705020170505","07050201705",1,7,5,2,8,88,17,5,5,2,25,7,,25,4
"0705020170506","07050201705",1,7,5,2,8,88,17,5,6,1,28,6,,4,4
"0705020170507","07050201705",1,7,5,2,8,88,17,5,7,1,30,2,,30,3
"0705020170508","07050201705",1,7,5,2,8,88,17,5,8,1,35,10,,35,2
"0705020170509","07050201705",1,7,5,2,8,88,17,5,9,2,26,2,,26,2
"0705030220101","07050302201",1,7,5,3,8,88,22,1,1,1,45,1,,40,3
"0705030220102","07050302201",1,7,5,3,8,88,22,1,2,2,30,2,,30,2
"0705030220103","07050302201",1,7,5,3,8,88,22,1,3,2,23,7,,23,4
"0705030220104","07050302201",1,7,5,3,8,88,22,1,4,1,30,6,,1,4
"0705030220105","07050302201",1,7,5,3,8,88,22,1,5,1,90,3,,50,1
"0705030220106","07050302201",1,7,5,3,8,88,22,1,6,1,68,9,,23,2
"0705030220107","07050302201",1,7,5,3,8,88,22,1,7,1,28,8,,28,3
"0705030220108","07050302201",1,7,5,3,8,88,22,1,8,1,40,10,,40,2
"0705030220109","07050302201",1,7,5,3,8,88,22,1,9,2,24,4,,3,4
"0705030220110","07050302201",1,7,5,3,8,88,22,1,10,1,22,5,,1,4
"0705050030401","07050500304",1,7,5,5,8,88,3,4,1,1,45,1,,35,3
"0705050030402","07050500304",1,7,5,5,8,88,3,4,2,2,24,7,,6,4
"0705050030403","07050500304",1,7,5,5,8,88,3,4,3,2,25,6,,4,4
"0705050030404","07050500304",1,7,5,5,8,88,3,4,4,1,35,4,,3,4
"0705050030405","07050500304",1,7,5,5,8,88,3,4,5,1,42,5,,4,4
"0705050030406","07050500304",1,7,5,5,8,88,3,4,6,1,90,3,,90,2
"0705050030407","07050500304",1,7,5,5,8,88,3,4,7,1,32,9,,32,4
"0705050030408","07050500304",1,7,5,5,8,88,3,4,8,1,40,10,,40,2
"0705050030409","07050500304",1,7,5,5,8,88,3,4,9,1,35,8,,35,3
"0705050030410","07050500304",1,7,5,5,8,88,3,4,10,2,41,2,,30,1
"0705060130301","07050601303",1,7,5,6,8,88,13,3,1,1,34,1,,34,2
"0705060130302","07050601303",1,7,5,6,8,88,13,3,2,1,23,7,,2,4
"0705060130303","07050601303",1,7,5,6,8,88,13,3,3,1,25,4,,2,4
"0705060130304","07050601303",1,7,5,6,8,88,13,3,4,1,37,10,,37,2
"0705060130305","07050601303",1,7,5,6,8,88,13,3,5,1,35,2,,35,3
"0705060130306","07050601303",1,7,5,6,8,88,13,3,6,2,52,2,,44,1
"0705060130307","07050601303",1,7,5,6,8,88,13,3,7,1,23,6,,2,4
"0705060130308","07050601303",1,7,5,6,8,88,13,3,8,1,48,3,,48,3
"0705060130309","07050601303",1,7,5,6,8,88,13,3,9,1,50,11,,50,2
"0705060130310","07050601303",1,7,5,6,8,88,13,3,10,1,55,9,,48,2
"0706020150101","07060201501",1,7,6,2,8,88,15,1,1,1,30,1,8,30,3
"0706020150102","07060201501",1,7,6,2,8,88,15,1,2,1,40,9,3,40,2
"0706020150103","07060201501",1,7,6,2,8,88,15,1,3,1,32,3,,32,4
"0706020150104","07060201501",1,7,6,2,8,88,15,1,4,2,25,7,2,25,4
"0706020150105","07060201501",1,7,6,2,8,88,15,1,5,2,24,6,,5,4
"0706020150106","07060201501",1,7,6,2,8,88,15,1,6,1,30,8,3,30,4
"0706020150107","07060201501",1,7,6,2,8,88,15,1,7,1,33,3,,33,2
"0706020150108","07060201501",1,7,6,2,8,88,15,1,8,1,24,7,,1,4
"0706030010301","07060300103",0,7,6,3,1,1,1,3,1,1,36,8,1,24,3
"0706030010302","07060300103",0,7,6,3,1,1,1,3,2,1,38,4,,20,4
"0706030010303","07060300103",0,7,6,3,1,1,1,3,3,1,32,9,3,6,4
"0706030010304","07060300103",0,7,6,3,1,1,1,3,4,1,64,3,,16,2
"0706030010305","07060300103",0,7,6,3,1,1,1,3,5,1,32,6,,10,4
"0706030010306","07060300103",0,7,6,3,1,1,1,3,6,2,25,7,2,19,4
"0706030010307","07060300103",0,7,6,3,1,1,1,3,7,2,25,2,,10,4
"0706030010308","07060300103",0,7,6,3,1,1,1,3,8,1,36,5,,12,4
"0706030010309","07060300103",0,7,6,3,1,1,1,3,9,1,29,8,,18,4
"0706030010310","07060300103",0,7,6,3,1,1,1,3,10,2,26,2,,7,4
"0706060060101","07060500601",1,7,6,5,8,88,6,1,1,1,35,1,,35,4
"0706060060102","07060500601",1,7,6,5,8,88,6,1,2,1,46,3,1,46,4
"0706060060103","07060500601",1,7,6,5,8,88,6,1,3,2,35,6,2,0,4
"0706060060104","07060500601",1,7,6,5,8,88,6,1,4,1,30,3,,30,4
"0706060060105","07060500601",1,7,6,5,8,88,6,1,5,1,35,2,,35,3
"0706060060106","07060500601",1,7,6,5,8,88,6,1,6,1,25,10,,25,1
"0706070060101","07060700601",1,7,6,7,8,88,6,1,1,1,45,1,,7,4
"0706070060102","07060700601",1,7,6,7,8,88,6,1,2,1,30,1,,4,4
"0706070060103","07060700601",1,7,6,7,8,88,6,1,3,1,25,6,,1,4
"0706070060104","07060700601",1,7,6,7,8,88,6,1,4,1,26,6,,1,4
"0706070060105","07060700601",1,7,6,7,8,88,6,1,5,2,30,2,,3,2
"0706070060106","07060700601",1,7,6,7,8,88,6,1,6,1,40,9,,4,3
"0706070060107","07060700601",1,7,6,7,8,88,6,1,7,1,27,2,,3,4
"0706070060108","07060700601",1,7,6,7,8,88,6,1,8,1,53,3,,6,1
"0706070060109","07060700601",1,7,6,7,8,88,6,1,9,1,28,6,,1,4
"0706070060110","07060700601",1,7,6,7,8,88,6,1,10,2,25,4,,4,4
"0706100090201","07061000902",1,7,6,10,8,88,9,2,1,1,32,1,,32,3
"0706100090202","07061000902",1,7,6,10,8,88,9,2,2,1,30,11,,30,4
"0706100090203","07061000902",1,7,6,10,8,88,9,2,3,2,36,2,,30,3
"0706100090204","07061000902",1,7,6,10,8,88,9,2,4,1,30,10,,30,3
"0706100090205","07061000902",1,7,6,10,8,88,9,2,5,1,32,4,,1,4
"0706100090206","07061000902",1,7,6,10,8,88,9,2,6,1,28,2,,28,4
"0706100090207","07061000902",1,7,6,10,8,88,9,2,7,1,32,6,,3,4
"0706100090208","07061000902",1,7,6,10,8,88,9,2,8,2,25,7,,25,4
"0706100090209","07061000902",1,7,6,10,8,88,9,2,9,1,34,9,,34,4
"0707010090301","07070100903",1,7,7,1,8,88,9,3,1,1,26,7,11,7,3
"0707010090302","07070100903",1,7,7,1,8,88,9,3,2,1,28,6,,1,4
"0707010090303","07070100903",1,7,7,1,8,88,9,3,3,1,29,10,,6,2
"0707010090304","07070100903",1,7,7,1,8,88,9,3,4,1,58,9,,8,2
"0707010090305","07070100903",1,7,7,1,8,88,9,3,5,1,35,11,,8,2
"0707010090306","07070100903",1,7,7,1,8,88,9,3,6,1,46,3,,8,1
"0707010090307","07070100903",1,7,7,1,8,88,9,3,7,1,45,3,,8,1
"0707010090308","07070100903",1,7,7,1,8,88,9,3,8,2,20,8,,5,3
"0707010090309","07070100903",1,7,7,1,8,88,9,3,9,1,35,5,,1,4
"0707010090310","07070100903",1,7,7,1,8,88,9,3,10,1,25,4,11,1,4
"0707010090311","07070100903",1,7,7,1,8,88,9,3,11,2,32,2,,8,1
"0707020290401","07070202904",1,7,7,2,8,88,29,4,1,1,25,11,,25,4
"0707020290402","07070202904",1,7,7,2,8,88,29,4,2,2,35,2,,20,1
"0707020290403","07070202904",1,7,7,2,8,88,29,4,3,1,29,6,,2,4
"0707020290404","07070202904",1,7,7,2,8,88,29,4,4,1,40,8,,1,3
"0707020290405","07070202904",1,7,7,2,8,88,29,4,5,1,46,9,,46,3
"0707020290406","07070202904",1,7,7,2,8,88,29,4,6,1,43,9,,1,3
"0707020290407","07070202904",1,7,7,2,8,88,29,4,7,1,45,3,11,45,2
"0707020290408","07070202904",1,7,7,2,8,88,29,4,8,1,55,3,,55,2
"0707020290409","07070202904",1,7,7,2,8,88,29,4,9,1,30,9,,30,1
"0707030210101","07070302101",1,7,7,3,8,88,21,1,1,1,35,1,,35,2
"0707030210102","07070302101",1,7,7,3,8,88,21,1,2,1,36,2,,36,2
"0707030210103","07070302101",1,7,7,3,8,88,21,1,3,2,38,2,,38,1
"0707030210104","07070302101",1,7,7,3,8,88,21,1,4,1,30,11,,1,4
"0707030210105","07070302101",1,7,7,3,8,88,21,1,5,1,37,9,,37,2
"0707030210106","07070302101",1,7,7,3,8,88,21,1,6,2,27,7,,6,4
"0707030210107","07070302101",1,7,7,3,8,88,21,1,7,1,34,4,,34,4
"0707030210108","07070302101",1,7,7,3,8,88,21,1,8,1,22,6,,1,4
"0707030210109","07070302101",1,7,7,3,8,88,21,1,9,1,45,10,,45,2
"0707030210110","07070302101",1,7,7,3,8,88,21,1,10,1,29,8,,29,1
"0707030210111","07070302101",1,7,7,3,8,88,21,1,11,1,50,3,,50,2
"0707060010301","07070600103",0,7,7,6,8,88,1,3,1,1,44,1,,20,2
"0707060010302","07070600103",0,7,7,6,8,88,1,3,2,1,60,11,,23,2
"0707060010303","07070600103",0,7,7,6,8,88,1,3,3,1,42,11,9,19,3
"0707060010304","07070600103",0,7,7,6,8,88,1,3,4,1,55,11,9,23,2
"0707060010305","07070600103",0,7,7,6,8,88,1,3,5,1,23,11,2,6,3
"0708010040101","07080100401",1,7,8,1,8,88,4,1,1,1,32,1,,32,4
"0708010040102","07080100401",1,7,8,1,8,88,4,1,2,1,25,6,,1,4
"0708010040103","07080100401",1,7,8,1,8,88,4,1,3,1,28,3,,28,3
"0708010040104","07080100401",1,7,8,1,8,88,4,1,4,1,20,1,,20,4
"0708010040105","07080100401",1,7,8,1,8,88,4,1,5,1,26,7,,1,4
"0708010040106","07080100401",1,7,8,1,8,88,4,1,6,1,24,6,,1,4
"0708010040107","07080100401",1,7,8,1,8,88,4,1,7,1,27,9,,1,4
"0708030020601","07080300206",1,7,8,3,8,88,2,6,1,1,35,6,,4,4
"0708030020602","07080300206",1,7,8,3,8,88,2,6,2,1,38,1,,28,3
"0708030020603","07080300206",1,7,8,3,8,88,2,6,3,1,70,3,,52,3
"0708030020604","07080300206",1,7,8,3,8,88,2,6,4,1,69,3,,69,3
"0708030020605","07080300206",1,7,8,3,8,88,2,6,5,1,27,1,1,27,4
"0708030150101","07080301501",1,7,8,3,8,88,15,1,1,1,41,1,1,18,4
"0708030150102","07080301501",1,7,8,3,8,88,15,1,2,1,24,6,,1,4
"0708030150103","07080301501",1,7,8,3,8,88,15,1,3,1,30,2,,1,3
"0708030150104","07080301501",1,7,8,3,8,88,15,1,4,1,49,2,,20,3
"0708030150105","07080301501",1,7,8,3,8,88,15,1,5,1,23,7,,23,4
"0708030150106","07080301501",1,7,8,3,8,88,15,1,6,1,25,5,,25,4
"0709020050301","07090200503",1,7,9,2,8,88,5,3,1,1,25,1,,25,4
"0709020050302","07090200503",1,7,9,2,8,88,5,3,2,1,28,4,,2,4
"0709020050303","07090200503",1,7,9,2,8,88,5,3,3,1,23,5,,3,4
"0709020050304","07090200503",1,7,9,2,8,88,5,3,4,1,28,6,,28,4
"0709020050305","07090200503",1,7,9,2,8,88,5,3,5,2,24,7,,7,4
"0709020050306","07090200503",1,7,9,2,8,88,5,3,6,1,27,6,,2,4
"0709020050307","07090200503",1,7,9,2,8,88,5,3,7,1,60,3,,60,1
"0709050030301","07090500303",1,7,9,5,8,88,3,3,1,1,24,11,,24,4
"0709050030302","07090500303",1,7,9,5,8,88,3,3,2,1,24,6,,3,4
"0709050030303","07090500303",1,7,9,5,8,88,3,3,3,2,20,7,,20,4
"0709050030304","07090500303",1,7,9,5,8,88,3,3,4,1,22,4,,4,4
"0709050030305","07090500303",1,7,9,5,8,88,3,3,5,1,44,1,,44,4
"0709050030306","07090500303",1,7,9,5,8,88,3,3,6,1,75,3,,75,1
"0709060010401","07090600104",0,7,9,6,1,1,1,4,1,1,41,1,9,34,3
"0709060010402","07090600104",0,7,9,6,1,1,1,4,2,1,32,11,,16,4
"0709060010403","07090600104",0,7,9,6,1,1,1,4,3,1,40,6,,14,4
"0709060010404","07090600104",0,7,9,6,1,1,1,4,4,2,26,7,,6,4
"0709060010405","07090600104",0,7,9,6,1,1,1,4,5,1,45,3,,45,3
"0709060010406","07090600104",0,7,9,6,1,1,1,4,6,1,36,5,,10,4
"0709070150101","07090701501",1,7,9,7,8,88,15,1,1,1,38,1,,38,4
"0709070150102","07090701501",1,7,9,7,8,88,15,1,2,2,22,7,,2,4
"0709070150103","07090701501",1,7,9,7,8,88,15,1,3,1,28,6,,1,4
"0709070150104","07090701501",1,7,9,7,8,88,15,1,4,1,21,11,,21,4
"0709070150105","07090701501",1,7,9,7,8,88,15,1,5,1,23,4,,4,4
"0709090060101","07090900601",1,7,9,9,8,88,6,1,1,1,51,3,,51,1
"0709090060102","07090900601",1,7,9,9,8,88,6,1,2,1,23,1,1,23,4
