"holder_id","household_id","ea_id","rural","pw","parcel_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s2q02","pp_s2q03","pp_s2q04","pp_s2q05_a","pp_s2q05_b","pp_s2q06_a","pp_s2q06_b","pp_s2q07_a","pp_s2q07_b","pp_s2q08","pp_s2q09_a","pp_s2q09_b","pp_s2q10","pp_s2q11","pp_s2q12","pp_s2q13_a","pp_s2q13_b"
"0307040130212901","03070401302129","03070401302",1,4862.423828125,3,3,7,4,13,2,129,1,2,1,2,,,,,,,,,,2,1000,,,
"0307040130212901","03070401302129","03070401302",1,4862.423828125,4,3,7,4,13,2,129,1,2,3,,,,,,800,,4,"N01",,,,,,
"0307040130212901","03070401302129","03070401302",1,4862.423828125,5,3,7,4,13,2,129,1,1,1,2,,,,,,,,,,2,200,,,
"0307040130212901","03070401302129","03070401302",1,4862.423828125,6,3,7,4,13,2,129,1,1,1,2,,,,,,,,,,2,100,,,
"0307040130215001","03070401302150","03070401302",1,4862.423828125,1,3,7,4,13,2,150,1,1,11,,,,,,,,,,,,50,,,
"0307040130215001","03070401302150","03070401302",1,4862.423828125,2,3,7,4,13,2,150,1,2,11,,,,,,,,,,,,250,,,
"0307040130215001","03070401302150","03070401302",1,4862.423828125,3,3,7,4,13,2,150,1,2,11,,,,,,,,,,,,500,,,
"0307040130215001","03070401302150","03070401302",1,4862.423828125,4,3,7,4,13,2,150,1,1,3,,,,,,,520,3,"N01",,2,,,,
"0307040130215001","03070401302150","03070401302",1,4862.423828125,5,3,7,4,13,2,150,1,1,3,,,,,,,2500,4,"N05",,2,,,,
"0307040130215001","03070401302150","03070401302",1,4862.423828125,6,3,7,4,13,2,150,1,1,3,,,,,,,500,1,"N05",,2,,,,
"0307040130217101","03070401302171","03070401302",1,4862.423828125,1,3,7,4,13,2,171,1,7,1,1,7,1997,1,2,,,,,,2,1700,,,
"0307040130217101","03070401302171","03070401302",1,4862.423828125,2,3,7,4,13,2,171,1,1,1,1,7,1997,1,2,,,,,,2,700,,,
"0307040130217101","03070401302171","03070401302",1,4862.423828125,3,3,7,4,13,2,171,1,1,1,1,7,1997,1,2,,,,,,2,300,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,1,3,7,4,13,2,192,1,6,1,1,7,1997,1,2,,,,,,2,1000,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,2,3,7,4,13,2,192,1,6,1,1,7,1997,1,2,,,,,,2,1000,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,3,3,7,4,13,2,192,1,1,1,1,7,1997,1,2,,,,,,2,50,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,4,3,7,4,13,2,192,1,1,1,1,7,1997,1,2,,,,,,2,50,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,5,3,7,4,13,2,192,1,1,1,1,7,1997,1,2,,,,,,2,600,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,6,3,7,4,13,2,192,1,3,1,1,7,1997,1,2,,,,,,2,400,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,7,3,7,4,13,2,192,1,1,1,1,7,1997,1,2,,,,,,2,300,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,8,3,7,4,13,2,192,1,1,1,1,7,1997,1,2,,,,,,2,200,,,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,9,3,7,4,13,2,192,1,1,1,1,7,1997,1,2,,,,,,2,400,,,
"0307050010501501","03070500105015","03070500105",0,1098.09643554688,1,3,7,5,1,5,15,1,1,3,,,,,,720,,,"N01",,2,,,,
"0307050010501501","03070500105015","03070500105",0,1098.09643554688,2,3,7,5,1,5,15,1,1,1,1,6,1989,2,,,,,,,1,,1,,500
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,1,3,7,5,1,5,67,1,1,1,2,,,,,,,,,,2,70,,,
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,2,3,7,5,1,5,67,1,1,1,1,6,1982,1,2,,,,,,2,100,,,
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,3,3,7,5,1,5,67,1,1,1,1,6,1982,1,2,,,,,,1,,,,20
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,4,3,7,5,1,5,67,1,1,1,1,6,1982,1,2,,,,,,2,200,,,
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,5,3,7,5,1,5,67,1,1,1,1,6,1982,1,2,,,,,,1,,1,,595
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,6,3,7,5,1,5,67,1,1,1,1,6,1982,1,2,,,,,,1,,1,,275
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,7,3,7,5,1,5,67,1,1,1,1,6,1982,1,2,,,,,,1,,1,,88
"0307050240500301","03070502405003","03070502405",1,4470.9580078125,1,3,7,5,24,5,3,1,5,1,2,,,,,,,,,,2,1500,,,
"0307050240500301","03070502405003","03070502405",1,4470.9580078125,2,3,7,5,24,5,3,1,2,1,2,,,,,,,,,,2,400,,,
"0307050240500301","03070502405003","03070502405",1,4470.9580078125,3,3,7,5,24,5,3,1,1,1,2,,,,,,,,,,1,,1,,400
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,1,3,7,5,24,5,17,1,5,1,2,,,,,,,,,,2,1360,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,2,3,7,5,24,5,17,1,1,3,,,,,,320,,3,"N02",,,,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,3,3,7,5,24,5,17,1,2,1,2,,,,,,,,,,2,400,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,4,3,7,5,24,5,17,1,2,1,2,,,,,,,,,,2,360,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,5,3,7,5,24,5,17,1,1,1,2,,,,,,,,,,2,250,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,6,3,7,5,24,5,17,1,1,1,2,,,,,,,,,,2,380,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,7,3,7,5,24,5,17,1,1,1,2,,,,,,,,,,2,200,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,8,3,7,5,24,5,17,1,1,3,,,,,,,470,3,"N02",,,,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,9,3,7,5,24,5,17,1,1,1,2,,,,,,,,,,1,300,,,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,10,3,7,5,24,5,17,1,1,1,2,,,,,,,,,,1,,1,425,
"0307050240502401","03070502405024","03070502405",1,4470.9580078125,1,3,7,5,24,5,24,1,3,1,2,,,,,,,,,,2,800,,,
"0307050240502401","03070502405024","03070502405",1,4470.9580078125,2,3,7,5,24,5,24,1,2,11,,,,,,,,,,,,500,,,
"0307050240502401","03070502405024","03070502405",1,4470.9580078125,3,3,7,5,24,5,24,1,1,1,2,,,,,,,,,,2,400,,,
"0307050240502401","03070502405024","03070502405",1,4470.9580078125,4,3,7,5,24,5,24,1,1,11,,,,,,,,,,,,,1,400,
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,1,3,7,5,24,5,38,1,4,1,2,,,,,,,,,,2,1300,,,
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,2,3,7,5,24,5,38,1,1,1,2,,,,,,,,,,2,400,,,
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,3,3,7,5,24,5,38,1,2,1,2,,,,,,,,,,2,600,,,
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,4,3,7,5,24,5,38,1,3,1,2,,,,,,,,,,2,1200,,,
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,5,3,7,5,24,5,38,1,1,1,2,,,,,,,,,,2,320,,,
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,6,3,7,5,24,5,38,1,1,1,2,,,,,,,,,,2,250,,,
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,7,3,7,5,24,5,38,1,1,1,2,,,,,,,,,,2,200,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,1,3,7,5,24,5,45,1,2,1,2,,,,,,,,,,2,200,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,2,3,7,5,24,5,45,1,2,1,2,,,,,,,,,,2,600,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,3,3,7,5,24,5,45,1,1,1,2,,,,,,,,,,2,100,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,4,3,7,5,24,5,45,1,1,3,,,,,,,100,1,"N02",,,,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,5,3,7,5,24,5,45,1,1,1,2,,,,,,,,,,2,1,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,6,3,7,5,24,5,45,1,1,3,,,,,,,100,1,"N02",,,,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,7,3,7,5,24,5,45,1,1,1,2,,,,,,,,,,2,200,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,8,3,7,5,24,5,45,1,1,1,2,,,,,,,,,,2,100,,,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,9,3,7,5,24,5,45,1,2,1,2,,,,,,,,,,2,400,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,1,3,7,5,24,5,66,1,3,1,2,,,,,,,,,,2,1700,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,2,3,7,5,24,5,66,1,1,1,2,,,,,,,,,,2,500,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,3,3,7,5,24,5,66,1,1,3,,,,,,,600,1,"N02",,,,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,4,3,7,5,24,5,66,1,1,1,2,,,,,,,,,,2,200,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,5,3,7,5,24,5,66,1,1,3,,,,,,,400,1,"N02",,,,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,6,3,7,5,24,5,66,1,1,3,,,,,,,250,1,"N02",,,,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,7,3,7,5,24,5,66,1,2,1,2,,,,,,,,,,2,370,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,8,3,7,5,24,5,66,1,1,1,2,,,,,,,,,,2,200,,,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,9,3,7,5,24,5,66,1,1,1,2,,,,,,,,,,2,220,,,
"0307050240508701","03070502405087","03070502405",1,4470.9580078125,1,3,7,5,24,5,87,1,1,1,2,,,,,,,,,,1,200,,,
"0307050240508701","03070502405087","03070502405",1,4470.9580078125,2,3,7,5,24,5,87,1,1,1,2,,,,,,,,,,1,400,,,
"0307050240508701","03070502405087","03070502405",1,4470.9580078125,3,3,7,5,24,5,87,1,1,1,2,,,,,,,,,,2,500,,,
"0307050240508701","03070502405087","03070502405",1,4470.9580078125,4,3,7,5,24,5,87,1,1,1,2,,,,,,,,,,1,,1,,1000
"0307050240508701","03070502405087","03070502405",1,4470.9580078125,5,3,7,5,24,5,87,1,1,1,2,,,,,,,,,,1,,1,,500
"0307050240510801","03070502405108","03070502405",1,4470.9580078125,1,3,7,5,24,5,108,1,5,1,2,,,,,,,,,,2,1000,,,
"0307050240510801","03070502405108","03070502405",1,4470.9580078125,2,3,7,5,24,5,108,1,3,1,2,,,,,,,,,,2,600,,,
"0307050240510801","03070502405108","03070502405",1,4470.9580078125,3,3,7,5,24,5,108,1,2,1,2,,,,,,,,,,2,400,,,
"0307050240510801","03070502405108","03070502405",1,4470.9580078125,4,3,7,5,24,5,108,1,2,1,2,,,,,,,,,,2,400,,,
"0307050240510801","03070502405108","03070502405",1,4470.9580078125,5,3,7,5,24,5,108,1,2,1,2,,,,,,,,,,2,300,,,
"0307050240510801","03070502405108","03070502405",1,4470.9580078125,6,3,7,5,24,5,108,1,1,1,2,,,,,,,,,,2,700,,,
"0307050240510804","03070502405108","03070502405",1,4470.9580078125,1,3,7,5,24,5,108,4,1,,,,,,,,,,,,,,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,1,3,7,5,24,5,129,1,6,1,2,,,,,,,,,,2,1000,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,2,3,7,5,24,5,129,1,1,1,2,,,,,,,,,,2,1000,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,3,3,7,5,24,5,129,1,2,1,2,,,,,,,,,,2,500,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,4,3,7,5,24,5,129,1,1,1,2,,,,,,,,,,2,100,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,5,3,7,5,24,5,129,1,1,1,2,,,,,,,,,,2,70,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,6,3,7,5,24,5,129,1,1,1,2,,,,,,,,,,2,100,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,7,3,7,5,24,5,129,1,1,1,2,,,,,,,,,,2,40,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,8,3,7,5,24,5,129,1,1,1,2,,,,,,,,,,2,60,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,9,3,7,5,24,5,129,1,1,1,2,,,,,,,,,,2,60,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,10,3,7,5,24,5,129,1,1,1,2,,,,,,,,,,2,70,,,
"0307050240515001","03070502405150","03070502405",1,4470.9580078125,1,3,7,5,24,5,150,1,5,3,,,,,,,2150,3,"N02",,,,,,
"0307050240515001","03070502405150","03070502405",1,4470.9580078125,2,3,7,5,24,5,150,1,1,3,,,,,,,30,3,"N02",,,,,,
"0307050240515001","03070502405150","03070502405",1,4470.9580078125,3,3,7,5,24,5,150,1,1,3,,,,,,,120,3,"N02",,,,,,
"0307050240515001","03070502405150","03070502405",1,4470.9580078125,4,3,7,5,24,5,150,1,1,3,,,,,,,50,3,"N02",,,,,,
"0307050240517101","03070502405171","03070502405",1,4470.9580078125,1,3,7,5,24,5,171,1,4,1,2,,,,,,,,,,2,700,,,
"0307050240517101","03070502405171","03070502405",1,4470.9580078125,2,3,7,5,24,5,171,1,1,1,2,,,,,,,,,,2,200,,,
"0307050240517101","03070502405171","03070502405",1,4470.9580078125,3,3,7,5,24,5,171,1,3,3,,,,,,600,,3,"N02",,,,,,
"0307050240517101","03070502405171","03070502405",1,4470.9580078125,4,3,7,5,24,5,171,1,2,1,2,,,,,,,,,,2,80,,,
"0307050240517101","03070502405171","03070502405",1,4470.9580078125,5,3,7,5,24,5,171,1,1,1,2,,,,,,,,,,2,70,,,
"0307050240519201","03070502405192","03070502405",1,4470.9580078125,1,3,7,5,24,5,192,1,5,1,2,,,,,,,,,,2,1620,,,
"0307050240519201","03070502405192","03070502405",1,4470.9580078125,2,3,7,5,24,5,192,1,5,1,2,,,,,,,,,,2,1110,,,
"0307050240519201","03070502405192","03070502405",1,4470.9580078125,3,3,7,5,24,5,192,1,1,1,2,,,,,,,,,,2,480,,,
"0307050240519201","03070502405192","03070502405",1,4470.9580078125,4,3,7,5,24,5,192,1,1,1,2,,,,,,,,,,2,540,,,
"0307050240519201","03070502405192","03070502405",1,4470.9580078125,5,3,7,5,24,5,192,1,2,1,2,,,,,,,,,,2,580,,,
"0307080140200201","03070801402002","03070801402",1,4731.5966796875,1,3,7,8,14,2,2,1,1,11,,,,,,,,,,,,30,,,
"0307080140200201","03070801402002","03070801402",1,4731.5966796875,2,3,7,8,14,2,2,1,1,11,,,,,,,,,,,,25,,,
"0307080140201601","03070801402016","03070801402",1,4731.5966796875,1,3,7,8,14,2,16,1,14,1,1,7,2002,1,,,,,,,2,300,,,
"0307080140201601","03070801402016","03070801402",1,4731.5966796875,2,3,7,8,14,2,16,1,3,1,1,7,2002,1,,,,,,,2,1000,,,
"0307080140201602","03070801402016","03070801402",1,4731.5966796875,1,3,7,8,14,2,16,2,1,1,1,7,1998,2,,,,,,,2,400,,,
"0307080140201602","03070801402016","03070801402",1,4731.5966796875,2,3,7,8,14,2,16,2,1,1,1,7,1998,2,,,,,,,1,,1,160,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,1,3,7,8,14,2,23,1,10,11,,,,,,,,,,,,400,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,2,3,7,8,14,2,23,1,2,1,1,3,2003,1,2,,,,,,2,500,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,3,3,7,8,14,2,23,1,1,1,1,3,2003,1,2,,,,,,2,600,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,4,3,7,8,14,2,23,1,1,1,1,3,2003,1,2,,,,,,2,800,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,5,3,7,8,14,2,23,1,3,1,1,3,2003,1,2,,,,,,2,450,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,6,3,7,8,14,2,23,1,1,1,1,3,2003,1,2,,,,,,2,300,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,7,3,7,8,14,2,23,1,1,1,1,3,2003,1,2,,,,,,2,360,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,8,3,7,8,14,2,23,1,2,1,1,3,2003,1,2,,,,,,2,430,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,9,3,7,8,14,2,23,1,2,1,1,3,2003,1,2,,,,,,2,380,,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,10,3,7,8,14,2,23,1,1,1,1,3,2003,1,2,,,,,,2,300,,,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,1,3,7,8,14,2,37,1,12,1,1,7,2002,1,,,,,,,2,500,,,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,2,3,7,8,14,2,37,1,3,1,1,7,2002,2,,,,,,,2,450,,,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,3,3,7,8,14,2,37,1,1,1,1,7,2002,1,,,,,,,2,300,,,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,4,3,7,8,14,2,37,1,1,1,1,7,2002,2,,,,,,,2,600,,,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,5,3,7,8,14,2,37,1,1,1,1,7,2002,1,,,,,,,2,200,,,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,6,3,7,8,14,2,37,1,5,1,1,7,2002,1,,,,,,,2,700,,,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,7,3,7,8,14,2,37,1,1,1,1,7,2002,2,,,,,,,2,600,,,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,8,3,7,8,14,2,37,1,1,1,1,7,2002,2,,,,,,,1,,1,600,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,9,3,7,8,14,2,37,1,1,1,1,7,2002,1,,,,,,,1,,1,400,
"0307080140204401","03070801402044","03070801402",1,4731.5966796875,1,3,7,8,14,2,44,1,3,1,1,7,1998,1,,,,,,,2,750,,,
"0307080140204401","03070801402044","03070801402",1,4731.5966796875,2,3,7,8,14,2,44,1,6,1,1,7,1998,1,,,,,,,2,1000,,,
"0307080140204401","03070801402044","03070801402",1,4731.5966796875,3,3,7,8,14,2,44,1,1,1,1,7,1998,1,,,,,,,1,,1,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,1,3,7,8,14,2,44,2,1,11,,,,,,,,,,,,400,,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,2,3,7,8,14,2,44,2,2,3,,,,,,800,,1,"N02",,,,,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,3,3,7,8,14,2,44,2,1,3,,,,,,850,,1,"N02",,,,,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,4,3,7,8,14,2,44,2,2,3,,,,,,430,,1,"N02",,,,,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,5,3,7,8,14,2,44,2,1,1,2,,,,,,,,,,2,500,,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,6,3,7,8,14,2,44,2,1,1,2,,,,,,,,,,2,50,,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,7,3,7,8,14,2,44,2,1,3,,,,,,600,,1,"N02",,,,,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,8,3,7,8,14,2,44,2,1,3,,,,,,170,,1,"N02",,,,,,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,9,3,7,8,14,2,44,2,1,3,,,,,,1450,,1,"N01",,,,,,
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,1,3,7,8,14,2,65,1,7,1,1,7,2001,1,,,,,,,2,500,,,
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,2,3,7,8,14,2,65,1,5,1,1,7,2001,1,,,,,,,2,700,,,
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,3,3,7,8,14,2,65,1,1,1,1,7,2001,1,,,,,,,2,300,,,
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,4,3,7,8,14,2,65,1,1,3,,,,,,60,,1,"N02",,,,,,
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,5,3,7,8,14,2,65,1,1,3,,,,,,1500,,1,"N02",,,,,,
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,6,3,7,8,14,2,65,1,1,3,,,,,,52,,1,"N02",,,,,,
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,7,3,7,8,14,2,65,1,1,1,1,7,2001,1,,,,,,,2,500,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,1,3,7,8,14,2,86,1,7,1,1,6,2002,1,,,,,,,2,600,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,2,3,7,8,14,2,86,1,1,11,,,,,,,,,,,,100,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,3,3,7,8,14,2,86,1,2,3,,,,,,,550,1,"N02",,,,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,4,3,7,8,14,2,86,1,2,1,1,6,2002,1,,,,,,,2,1200,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,5,3,7,8,14,2,86,1,1,1,1,6,2002,1,,,,,,,2,400,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,6,3,7,8,14,2,86,1,1,3,,,,,,,300,1,"N02",,,,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,7,3,7,8,14,2,86,1,1,1,1,6,2002,1,,,,,,,2,1000,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,8,3,7,8,14,2,86,1,1,3,,,,,,,500,1,"N02",,,,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,9,3,7,8,14,2,86,1,1,1,1,6,2002,1,,,,,,,2,600,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,10,3,7,8,14,2,86,1,2,3,,,,,,,1000,1,"N02",,,,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,11,3,7,8,14,2,86,1,1,3,,,,,,,400,1,"N02",,,,,,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,12,3,7,8,14,2,86,1,1,3,,,,,,,400,1,"N02",,,,,,
"0307080140208602","03070801402086","03070801402",1,4731.5966796875,1,3,7,8,14,2,86,2,1,11,,,,,,,,,,,,300,,,
"0307080140208602","03070801402086","03070801402",1,4731.5966796875,2,3,7,8,14,2,86,2,1,3,,,,,,960,,1,"N02",,,,,,
"0307080140208603","03070801402086","03070801402",1,4731.5966796875,1,3,7,8,14,2,86,3,1,,,,,,,,,,,,,,,,
"0307080140210701","03070801402107","03070801402",1,4731.5966796875,1,3,7,8,14,2,107,1,3,11,,,,,,,,,,,,100,,,
"0307080140210701","03070801402107","03070801402",1,4731.5966796875,2,3,7,8,14,2,107,1,2,11,,,,,,,,,,,,400,,,
"0307080140210701","03070801402107","03070801402",1,4731.5966796875,3,3,7,8,14,2,107,1,2,3,,,,,,,1300,1,"N01",,,,,,
"0307080140210701","03070801402107","03070801402",1,4731.5966796875,4,3,7,8,14,2,107,1,3,3,,,,,,,570,1,"N01",,,,,,
"0307080140210701","03070801402107","03070801402",1,4731.5966796875,5,3,7,8,14,2,107,1,1,1,1,8,2003,2,,,,,,,2,800,,,
"0307080140212801","03070801402128","03070801402",1,4731.5966796875,1,3,7,8,14,2,128,1,8,1,1,7,2001,2,,,,,,,2,50,,,
"0307080140212801","03070801402128","03070801402",1,4731.5966796875,2,3,7,8,14,2,128,1,2,1,1,7,2001,2,,,,,,,2,50,,,
"0307080140212801","03070801402128","03070801402",1,4731.5966796875,3,3,7,8,14,2,128,1,4,1,1,7,2001,2,,,,,,,2,1600,,,
"0307080140212801","03070801402128","03070801402",1,4731.5966796875,4,3,7,8,14,2,128,1,1,1,1,7,2001,2,,,,,,,1,,12,,400
"0307080140214901","03070801402149","03070801402",1,4731.5966796875,1,3,7,8,14,2,149,1,4,11,,,,,,,,,,,,150,,,
"0307080140214901","03070801402149","03070801402",1,4731.5966796875,2,3,7,8,14,2,149,1,8,11,,,,,,,,,,,,1350,,,
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,1,3,7,8,14,2,170,1,6,1,1,7,2002,1,,,,,,,2,600,,,
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,2,3,7,8,14,2,170,1,1,1,1,7,2002,1,,,,,,,2,250,,,
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,3,3,7,8,14,2,170,1,1,1,1,7,2002,1,,,,,,,2,300,,,
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,4,3,7,8,14,2,170,1,5,1,1,7,2002,1,,,,,,,2,100,,,
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,5,3,7,8,14,2,170,1,1,1,1,7,2002,1,,,,,,,2,400,,,
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,6,3,7,8,14,2,170,1,1,1,1,7,2002,1,,,,,,,2,500,,,
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,7,3,7,8,14,2,170,1,2,3,,,,,,,428,1,"N02",,,,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,1,3,7,8,14,2,191,1,5,1,1,7,2002,1,,,,,,,2,150,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,2,3,7,8,14,2,191,1,7,1,1,7,2002,1,,,,,,,2,500,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,3,3,7,8,14,2,191,1,3,1,1,7,2002,1,,,,,,,2,400,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,4,3,7,8,14,2,191,1,1,1,1,7,2002,1,,,,,,,2,250,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,5,3,7,8,14,2,191,1,5,1,1,7,2002,1,,,,,,,2,500,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,6,3,7,8,14,2,191,1,1,1,1,7,2002,1,,,,,,,2,200,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,7,3,7,8,14,2,191,1,2,1,1,7,2002,1,,,,,,,2,400,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,8,3,7,8,14,2,191,1,1,1,1,7,2002,1,,,,,,,2,100,,,
"0307080140219101","03070801402191","03070801402",1,4731.5966796875,9,3,7,8,14,2,191,1,2,1,1,7,2002,1,,,,,,,2,400,,,
"0307100170300201","03071001703002","03071001703",1,7283.58447265625,1,3,7,10,17,3,2,1,3,1,1,10,2003,1,2,,,,,,2,100,,,
"0307100170300201","03071001703002","03071001703",1,7283.58447265625,2,3,7,10,17,3,2,1,1,1,1,10,2003,1,2,,,,,,2,200,,,
"0307100170300201","03071001703002","03071001703",1,7283.58447265625,3,3,7,10,17,3,2,1,1,1,1,10,2003,1,2,,,,,,2,2500,,,
