"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","crop_name","crop_code","pp_s5q01","pp_s5q02","pp_s5q03","pp_s5q04_a","pp_s5q04_b","pp_s5q05_a","pp_s5q05_b","pp_s5q06","pp_s5q07","pp_s5q08","pp_s5q09","pp_s5q10","pp_s5q11","pp_s5q12_a","pp_s5q12_b","pp_s5q13","pp_s5q14_a","pp_s5q14_b","pp_s5q15_a","pp_s5q15_b","pp_s5q16","pp_s5q17","pp_s5q18_a","pp_s5q18_b","pp_s5q19_a","pp_s5q19_b"
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,5,3,10,4,4,8,203,1,"TOBACCO",78,1,3,1,"N04",,0,30,1,,30,1,,,,,2,,,,,,2,,,,300
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,6,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,870,,870
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,6,3,10,4,4,8,203,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,6,3,10,4,4,8,203,1,"AVOCADOS",84,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,7,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,870,,870
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,7,3,10,4,4,8,203,1,"SESAME",27,1,3,2,,,,,,,,,,,,,2,,,,,,1,,20,,20
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,8,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,580,,580
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,8,3,10,4,4,8,203,1,"SESAME",27,1,3,2,,,,,,,,,,,,,2,,,,,,1,,10,,10
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,9,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,140,,140
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,10,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,140,,140
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,11,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,140,,140
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,12,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,140,,140
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,14,3,10,4,4,8,203,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,,,,,
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,15,3,10,4,4,8,203,1,"MAIZE",2,1,3,2,,,,,,,,,,,,,2,,,,,,1,,340,,340
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,1,15,3,10,4,4,8,203,1,"HARICOT BEANS",12,1,3,1,"N04",,0,40,1,4,16,1,,,,,2,,,,,,2,,,,700
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,1,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,580,,580
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,1,3,10,4,4,8,203,1,"SESAME",27,1,3,2,,,,,,,,,,,,,2,,,,,,1,,30,,30
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,2,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,1,160,1,160
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,2,3,10,4,4,8,203,1,"SESAME",27,1,3,2,,,,,,,,,,,,,2,,,,,,1,,30,,30
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,3,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,870,,870
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,3,3,10,4,4,8,203,1,"SESAME",27,1,3,2,,,,,,,,,,,,,2,,,,,,1,,20,,20
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,4,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,290,,290
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,5,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,,580,,580
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,2,5,3,10,4,4,8,203,1,"SESAME",27,1,3,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,3,1,3,10,4,4,8,203,1,"TEFF",7,1,3,2,,,,,,,,,,,,,2,,,,,,1,5,520,2,520
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,3,1,3,10,4,4,8,203,1,"RAPE SEED",26,1,3,2,,,,,,,,,,,,,2,,,,,,1,,30,,30
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,3,1,3,10,4,4,8,203,1,"SUNFLOWER",28,1,3,2,,,,,,,,,,,,,2,,,,,,1,,120,,120
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,4,1,3,10,4,4,8,203,1,"TEFF",7,1,3,2,,,,,,,,,,,,,2,,,,,,1,2,520,2,520
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,4,1,3,10,4,4,8,203,1,"RAPE SEED",26,1,3,2,,,,,,,,,,,,,2,,,,,,1,,30,,30
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,4,1,3,10,4,4,8,203,1,"SUNFLOWER",28,1,3,2,,,,,,,,,,,,,2,,,,,,1,,130,,130
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,4,3,3,10,4,4,8,203,1,"TEFF",7,1,3,2,,,,,,,,,,,,,2,,,,,,1,,720,,720
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,4,3,3,10,4,4,8,203,1,"RAPE SEED",26,1,3,2,,,,,,,,,,,,,2,,,,,,1,,10,,10
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,4,3,3,10,4,4,8,203,1,"SUNFLOWER",28,1,3,2,,,,,,,,,,,,,2,,,,,,1,,20,,20
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,5,1,3,10,4,4,8,203,1,"TEFF",7,1,3,2,,,,,,,,,,,,,2,,,,,,1,5,400,5,400
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,5,1,3,10,4,4,8,203,1,"RAPE SEED",26,1,3,2,,,,,,,,,,,,,2,,,,,,1,,30,,30
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,5,1,3,10,4,4,8,203,1,"SUNFLOWER",28,1,3,2,,,,,,,,,,,,,2,,,,,,1,,180,,180
"0310040040820301","03100400408203","03100400408",1,1624.57446289063,6,1,3,10,4,4,8,203,1,"SORGHUM",6,1,3,2,,,,,,,,,,,,,2,,,,,,1,2,900,2,900
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,2,3,12,1,1,1,3,1,"FENUGREEK",36,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,3,3,12,1,1,1,3,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,15,990,15,990
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,4,3,12,1,1,1,3,1,"RED PEPPER",38,,1,2,,,,,,,,,,,,,1,,,,,,1,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,4,3,12,1,1,1,3,1,"KALE",56,,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,4,3,12,1,1,1,3,1,"CORIANDER",79,,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,5,3,12,1,1,1,3,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,7,800,7,800
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,5,3,12,1,1,1,3,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,7,600,7,600
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,6,3,12,1,1,1,3,1,"MAIZE",2,1,1,1,"N03",,1,44,1,,10,1,,,,,2,,,,,,2,,,1,440
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,6,3,12,1,1,1,3,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,560,1,560
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,11,3,12,1,1,1,3,1,"POTATOES",60,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,12,3,12,1,1,1,3,1,"PAPAYA",48,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,13,3,12,1,1,1,3,1,"BANANAS",42,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,14,3,12,1,1,1,3,1,"POTATOES",60,1,1,2,,,,,,,,,,,,,2,,,,,,,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,15,3,12,1,1,1,3,1,"OTHER SPICES",117,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,1,16,3,12,1,1,1,3,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,760,0,760
"0312010010100301","03120100101003","03120100101",1,188.82600402832,2,1,3,12,1,1,1,3,1,"MAIZE",2,1,1,1,"N03",,1,80,1,,12,1,,,,,2,,,,,,2,,,1,800
"0312010010100301","03120100101003","03120100101",1,188.82600402832,2,1,3,12,1,1,1,3,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,900,3,900
"0312010010100301","03120100101003","03120100101",1,188.82600402832,2,2,3,12,1,1,1,3,1,"LEMONS",44,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0312010010100301","03120100101003","03120100101",1,188.82600402832,3,1,3,12,1,1,1,3,1,"LENTILS",14,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,140,1,140
"0312010010100301","03120100101003","03120100101",1,188.82600402832,3,1,3,12,1,1,1,3,1,"LINESEED",23,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,990,0,990
"0312010010100301","03120100101003","03120100101",1,188.82600402832,4,1,3,12,1,1,1,3,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,5,850,5,850
"0312010010100301","03120100101003","03120100101",1,188.82600402832,4,1,3,12,1,1,1,3,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,5,700,5,700
"0312010010100301","03120100101003","03120100101",1,188.82600402832,5,1,3,12,1,1,1,3,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,900,3,900
"0312010010100301","03120100101003","03120100101",1,188.82600402832,5,1,3,12,1,1,1,3,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,300,3,300
"0312010010102401","03120100101024","03120100101",1,188.82600402832,1,2,3,12,1,1,1,24,1,"CORIANDER",79,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010102401","03120100101024","03120100101",1,188.82600402832,1,3,3,12,1,1,1,24,1,"RED PEPPER",38,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010102401","03120100101024","03120100101",1,188.82600402832,1,4,3,12,1,1,1,24,1,"CORIANDER",79,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010102401","03120100101024","03120100101",1,188.82600402832,1,5,3,12,1,1,1,24,1,"OTHER SPICES",117,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010102401","03120100101024","03120100101",1,188.82600402832,1,6,3,12,1,1,1,24,1,"KALE",56,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0312010010102401","03120100101024","03120100101",1,188.82600402832,1,7,3,12,1,1,1,24,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,5,400,5,400
"0312010010102401","03120100101024","03120100101",1,188.82600402832,1,7,3,12,1,1,1,24,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,5,850,5,850
"0312010010102401","03120100101024","03120100101",1,188.82600402832,1,7,3,12,1,1,1,24,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,5,700,5,700
"0312010010102401","03120100101024","03120100101",1,188.82600402832,2,1,3,12,1,1,1,24,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,6,240,6,240
"0312010010102401","03120100101024","03120100101",1,188.82600402832,2,2,3,12,1,1,1,24,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,880,2,880
"0312010010102401","03120100101024","03120100101",1,188.82600402832,2,2,3,12,1,1,1,24,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,900,3,900
"0312010010102401","03120100101024","03120100101",1,188.82600402832,3,1,3,12,1,1,1,24,1,"LENTILS",14,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,140,1,140
"0312010010102401","03120100101024","03120100101",1,188.82600402832,3,1,3,12,1,1,1,24,1,"SUNFLOWER",28,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,990,0,990
"0312010010102401","03120100101024","03120100101",1,188.82600402832,4,1,3,12,1,1,1,24,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,7,800,7,800
"0312010010102401","03120100101024","03120100101",1,188.82600402832,4,1,3,12,1,1,1,24,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,7,600,7,600
"0312010010102401","03120100101024","03120100101",1,188.82600402832,4,1,3,12,1,1,1,24,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,6,600,6,600
"0312010010102401","03120100101024","03120100101",1,188.82600402832,4,2,3,12,1,1,1,24,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,900,3,900
"0312010010102401","03120100101024","03120100101",1,188.82600402832,4,2,3,12,1,1,1,24,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,800,3,800
"0312010010102401","03120100101024","03120100101",1,188.82600402832,4,2,3,12,1,1,1,24,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,300,3,300
"0312010010102401","03120100101024","03120100101",1,188.82600402832,7,1,3,12,1,1,1,24,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,900,3,900
"0312010010102401","03120100101024","03120100101",1,188.82600402832,7,1,3,12,1,1,1,24,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,40,3,40
"0312010010102401","03120100101024","03120100101",1,188.82600402832,7,1,3,12,1,1,1,24,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,640,2,640
"0312010010102401","03120100101024","03120100101",1,188.82600402832,8,1,3,12,1,1,1,24,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,900,3,900
"0312010010102401","03120100101024","03120100101",1,188.82600402832,8,1,3,12,1,1,1,24,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,40,3,40
"0312010010102401","03120100101024","03120100101",1,188.82600402832,8,1,3,12,1,1,1,24,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,640,2,640
"0312010010102401","03120100101024","03120100101",1,188.82600402832,9,1,3,12,1,1,1,24,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,300,3,300
"0312010010102401","03120100101024","03120100101",1,188.82600402832,9,1,3,12,1,1,1,24,1,"SUNFLOWER",28,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,300,3,300
"0312010010102401","03120100101024","03120100101",1,188.82600402832,9,2,3,12,1,1,1,24,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,800,3,800
"0312010010104101","03120100101041","03120100101",1,188.82600402832,1,2,3,12,1,1,1,41,1,"RED PEPPER",38,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0312010010104101","03120100101041","03120100101",1,188.82600402832,1,3,3,12,1,1,1,41,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,80,1,80
"0312010010104101","03120100101041","03120100101",1,188.82600402832,2,1,3,12,1,1,1,41,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,510,3,510
"0312010010104101","03120100101041","03120100101",1,188.82600402832,2,1,3,12,1,1,1,41,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,420,3,420
"0312010010104101","03120100101041","03120100101",1,188.82600402832,2,1,3,12,1,1,1,41,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,970,2,970
"0312010010104101","03120100101041","03120100101",1,188.82600402832,3,1,3,12,1,1,1,41,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,880,2,880
"0312010010104101","03120100101041","03120100101",1,188.82600402832,3,1,3,12,1,1,1,41,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,120,3,120
"0312010010104101","03120100101041","03120100101",1,188.82600402832,3,1,3,12,1,1,1,41,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,40,3,40
"0312010010104101","03120100101041","03120100101",1,188.82600402832,4,1,3,12,1,1,1,41,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,520,2,520
"0312010010104101","03120100101041","03120100101",1,188.82600402832,4,1,3,12,1,1,1,41,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,730,2,730
"0312010010104101","03120100101041","03120100101",1,188.82600402832,4,1,3,12,1,1,1,41,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,31,2,31
"0312010010104101","03120100101041","03120100101",1,188.82600402832,5,1,3,12,1,1,1,41,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,510,3,510
"0312010010104101","03120100101041","03120100101",1,188.82600402832,5,1,3,12,1,1,1,41,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,970,2,970
"0312010010104101","03120100101041","03120100101",1,188.82600402832,6,1,3,12,1,1,1,41,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,950,4,950
"0312010010104101","03120100101041","03120100101",1,188.82600402832,7,1,3,12,1,1,1,41,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,7,800,7,800
"0312010010104101","03120100101041","03120100101",1,188.82600402832,7,1,3,12,1,1,1,41,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,8,250,8,250
"0312010010104101","03120100101041","03120100101",1,188.82600402832,8,1,3,12,1,1,1,41,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,900,3,900
"0312010010104101","03120100101041","03120100101",1,188.82600402832,8,1,3,12,1,1,1,41,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,970,2,970
"0312010010104101","03120100101041","03120100101",1,188.82600402832,9,1,3,12,1,1,1,41,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,800,3,800
"0312010010104101","03120100101041","03120100101",1,188.82600402832,9,1,3,12,1,1,1,41,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,900,1,900
"0312010010104101","03120100101041","03120100101",1,188.82600402832,10,1,3,12,1,1,1,41,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,7,800,7,800
"0312010010104101","03120100101041","03120100101",1,188.82600402832,10,1,3,12,1,1,1,41,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,800,3,800
"0312010010104101","03120100101041","03120100101",1,188.82600402832,10,1,3,12,1,1,1,41,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,300,3,300
"0312010010104101","03120100101041","03120100101",1,188.82600402832,10,2,3,12,1,1,1,41,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,720,0,720
"0312010010105701","03120100101057","03120100101",1,188.82600402832,1,2,3,12,1,1,1,57,1,"RED PEPPER",38,1,1,2,,,,,,,,,,,,,,,,,,,1,,,,
"0312010010105701","03120100101057","03120100101",1,188.82600402832,1,3,3,12,1,1,1,57,1,"KALE",56,1,1,2,,,,,,,,,,,,,,,,,,,2,,,,
"0312010010105701","03120100101057","03120100101",1,188.82600402832,1,3,3,12,1,1,1,57,1,"CORIANDER",79,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0312010010105701","03120100101057","03120100101",1,188.82600402832,1,3,3,12,1,1,1,57,1,"OTHER SPICES",117,1,1,2,,,,,,,,,,,,,,,,,,,1,,,,
"0312010010105701","03120100101057","03120100101",1,188.82600402832,2,1,3,12,1,1,1,57,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,290,4,290
"0312010010105701","03120100101057","03120100101",1,188.82600402832,2,1,3,12,1,1,1,57,1,"HARICOT BEANS",12,1,1,1,"N03",,3,799.999938964844,1,,60,1,,,,,2,,,,,,2,,,3,800
"0312010010105701","03120100101057","03120100101",1,188.82600402832,3,1,3,12,1,1,1,57,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,7,200,7,200
"0312010010105701","03120100101057","03120100101",1,188.82600402832,3,1,3,12,1,1,1,57,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,7,800,7,800
"0312010010105701","03120100101057","03120100101",1,188.82600402832,3,1,3,12,1,1,1,57,1,"HARICOT BEANS",12,1,1,1,"N03",,7,599.999877929688,1,,120,1,,,,,2,,,,,,2,,,7,600
"0312010010105701","03120100101057","03120100101",1,188.82600402832,4,1,3,12,1,1,1,57,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,380,0,380
"0312010010105701","03120100101057","03120100101",1,188.82600402832,4,1,3,12,1,1,1,57,1,"NUEG",25,1,1,1,"N03",,0,330,1,,10,1,,,,,2,,,,,,2,,,0,330
"0312010010105701","03120100101057","03120100101",1,188.82600402832,5,1,3,12,1,1,1,57,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,600,3,600
"0312010010105701","03120100101057","03120100101",1,188.82600402832,5,1,3,12,1,1,1,57,1,"HARICOT BEANS",12,1,1,1,"N03",,3,799.999938964844,1,,60,,,,,,2,,,,,,1,3,900,3,900
"0312010010105701","03120100101057","03120100101",1,188.82600402832,5,1,3,12,1,1,1,57,1,"SESAME",27,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,3,500
"0312010010105701","03120100101057","03120100101",1,188.82600402832,5,2,3,12,1,1,1,57,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,900,3,900
"0312010010105701","03120100101057","03120100101",1,188.82600402832,5,2,3,12,1,1,1,57,1,"FIELD PEAS",15,1,1,1,"N03",,3,799.999938964844,1,,60,1,,,,,2,,,,,,2,,,3,800
"0312010010105701","03120100101057","03120100101",1,188.82600402832,5,3,3,12,1,1,1,57,1,"LENTILS",14,1,1,1,"N03",,1,900,1,,40,1,,,,,2,,,,,,2,,,1,900
"0312010010107201","03120100101072","03120100101",1,188.82600402832,1,2,3,12,1,1,1,72,1,"KALE",56,1,1,1,"N02",,3,420.000061035156,1,,25,1,,,,,2,,,,,,2,,,3,420
"0312010010107201","03120100101072","03120100101",1,188.82600402832,1,2,3,12,1,1,1,72,1,"CORIANDER",79,1,1,1,"N01",,0,180,1,,1,1,,,,,2,,,,,,2,,,0,180
"0312010010107201","03120100101072","03120100101",1,188.82600402832,1,2,3,12,1,1,1,72,1,"OTHER SPICES",117,1,1,1,"N02",,3,900.000122070313,1,,20,1,,,,,2,,,,,,2,,,3,900
"0312010010107201","03120100101072","03120100101",1,188.82600402832,1,3,3,12,1,1,1,72,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010107201","03120100101072","03120100101",1,188.82600402832,2,1,3,12,1,1,1,72,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010107201","03120100101072","03120100101",1,188.82600402832,2,1,3,12,1,1,1,72,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010108801","03120100101088","03120100101",1,188.82600402832,1,2,3,12,1,1,1,88,1,"KALE",56,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,540,0,540
"0312010010108801","03120100101088","03120100101",1,188.82600402832,1,2,3,12,1,1,1,88,1,"CORIANDER",79,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,310,1,310
"0312010010108801","03120100101088","03120100101",1,188.82600402832,1,3,3,12,1,1,1,88,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,850,0,850
"0312010010108801","03120100101088","03120100101",1,188.82600402832,1,3,3,12,1,1,1,88,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,390,0,390
"0312010010108801","03120100101088","03120100101",1,188.82600402832,2,1,3,12,1,1,1,88,1,"RED PEPPER",38,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,760,1,760
"0312010010108801","03120100101088","03120100101",1,188.82600402832,2,2,3,12,1,1,1,88,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,280,0,280
"0312010010108801","03120100101088","03120100101",1,188.82600402832,3,1,3,12,1,1,1,88,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,910,0,910
"0312010010108801","03120100101088","03120100101",1,188.82600402832,3,2,3,12,1,1,1,88,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,760,0,760
"0312010010108801","03120100101088","03120100101",1,188.82600402832,3,2,3,12,1,1,1,88,1,"COFFEE",72,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,220,0,220
"0312010010108801","03120100101088","03120100101",1,188.82600402832,3,3,3,12,1,1,1,88,1,"PAPAYA",48,1,1,2,,,,,,,,,,,,,2,,,,,,1,0,240,0,240
"0312010010108801","03120100101088","03120100101",1,188.82600402832,3,3,3,12,1,1,1,88,1,"CITRON",50,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,380,2,380
"0312010010108801","03120100101088","03120100101",1,188.82600402832,3,5,3,12,1,1,1,88,1,"GUAVA",65,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
"0312010010108801","03120100101088","03120100101",1,188.82600402832,3,6,3,12,1,1,1,88,1,"LINESEED",23,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0312010010108801","03120100101088","03120100101",1,188.82600402832,4,1,3,12,1,1,1,88,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,,,
